country,gdp,unemployment,youth_pct,internet_pct,polity,date,year,month,label,prev_events,log_gdp
Pakistan,1195.6821614640176,5.888377491126465,34.8332293171485,34.30689352628027,5.12049145063514,2023-09-01,2023,9,1,1,7.087308141029008
Pakistan,1202.8352457211765,6.419659774297927,34.93238598840497,34.958652099348015,4.970719468886136,2023-10-01,2023,10,1,1,7.09326777740343
Pakistan,1207.888463102581,6.544065889050718,34.59261904403756,35.56755400213709,4.835846802827525,2023-11-01,2023,11,1,1,7.0974565908607135
Pakistan,1204.4849945367632,6.52554450908481,34.40131721432589,34.83843947966951,4.968429768141348,2023-12-01,2023,12,1,1,7.094637250042107
Philippines,3549.536903042071,5.110978049870973,32.08189640574687,60.10994569453085,6.915916902593167,2021-01-01,2021,1,1,0,8.174854111327342
Philippines,3609.480618015335,5.2091308120049815,31.853904246590826,60.427057605561856,7.080528995284322,2021-02-01,2021,2,1,1,8.191596177649528
Philippines,3649.7555576483587,4.570273275764572,31.437310231068366,60.114119361292005,6.872953952539345,2021-03-01,2021,3,1,1,8.20268942725
Philippines,3589.3214193422086,5.757810899657657,32.08341229526045,59.76238265524225,6.9727721413459385,2021-04-01,2021,4,1,1,8.185997009324785
Philippines,3626.5642014628215,4.828821217050069,31.883904083696457,59.930329602988394,7.169496649053221,2021-05-01,2021,5,1,1,8.196316683144198
Philippines,3609.5535750387894,4.66486073026783,31.803040047666187,60.116842479943635,7.105615917672354,2021-06-01,2021,6,1,1,8.191616384456893
Philippines,3582.564243103736,6.020037359121093,31.686011566333022,60.227156412987185,7.05478576216821,2021-07-01,2021,7,1,1,8.184113182747462
Philippines,3595.0503198869524,5.335588728216329,31.740231998842606,60.12627403971291,6.936579126503459,2021-08-01,2021,8,1,1,8.187591388788086
Philippines,3581.8378793925626,5.27080861099712,31.713930236928924,60.243002737506515,6.979534539081318,2021-09-01,2021,9,1,1,8.183910469112016
Philippines,3617.5327843095383,6.134981495175143,31.77145119037604,60.023766706755175,6.928266109780833,2021-10-01,2021,10,1,1,8.193823914458461
Philippines,3533.2461386766763,4.802809857929052,31.774216126042443,59.917448198225195,6.937304750502187,2021-11-01,2021,11,1,1,8.170255299202632
Philippines,3596.381291649156,5.396861971238932,31.90448591001674,60.490380186280575,6.873786431842598,2021-12-01,2021,12,1,1,8.187961440760294
Philippines,3593.625785926722,4.965635358962309,31.627423716071032,60.216937468623605,6.9108918953402325,2022-01-01,2022,1,1,1,8.187195171809904
Philippines,3685.3894229924886,4.655686546891376,31.821293972781703,60.07769018279259,6.942898702976173,2022-02-01,2022,2,1,1,8.212402781860485
Philippines,3604.690313547649,5.184857671403584,31.97738915008827,59.75211266115504,6.932512498523191,2022-03-01,2022,3,1,1,8.190268519195547
Philippines,3557.0112765914846,5.767401052899631,32.09812011501839,59.25158346560763,7.051441147750395,2022-04-01,2022,4,1,1,8.176957037583177
Philippines,3615.069557286136,5.281618381458769,31.85978541319964,59.78357900791298,7.141212272257554,2022-05-01,2022,5,1,1,8.193142957302207
Philippines,3654.7756872642967,5.702438455112366,31.877779813371525,59.754362908159415,6.927462968332494,2022-06-01,2022,6,1,1,8.204063576004756
Philippines,3528.0710429477335,4.1356617026814035,32.17056391436017,60.353551505473185,6.92053058650213,2022-07-01,2022,7,1,1,8.16878995465647
Philippines,3555.5235413626556,4.3330583175679,31.60199892043555,60.25913672046435,7.097660802404368,2022-08-01,2022,8,1,1,8.176538813401672
Philippines,3582.768590553406,5.18292913747236,31.91868954232945,60.09649928758157,6.987574469239208,2022-09-01,2022,9,1,1,8.184170204642347
Philippines,3600.3000345326636,4.899615042134842,31.81016743880046,60.54515448141149,6.872099137845988,2022-10-01,2022,10,1,1,8.189050179959331
Philippines,3584.06899393427,5.385833816500282,32.10266856836156,59.13999677177131,7.136036292189976,2022-11-01,2022,11,1,1,8.184532998018485
Philippines,3659.6210137398953,5.09307820502192,31.957329922155886,60.22112254405846,6.989887998728613,2022-12-01,2022,12,1,1,8.205388087887304
Philippines,3617.058410187931,4.401426756021587,31.942279144554647,60.48457824267053,7.171087068211849,2023-01-01,2023,1,1,1,8.193692810155472
Philippines,3623.8999739077576,4.710422151295262,32.00031393269223,59.97453291478331,7.08226305485307,2023-02-01,2023,2,1,1,8.195581973503314
Philippines,3653.033270380382,4.328545818146763,31.678328696265517,59.380676448387945,7.02042091828004,2023-03-01,2023,3,1,1,8.203586842090912
Philippines,3623.892854461265,4.45554786943018,32.2143764692459,59.69802072221276,7.042193807588933,2023-04-01,2023,4,1,1,8.19558000946195
Philippines,3676.5805875749,4.228963680407919,31.534728453997,60.07939430139311,6.876203153131338,2023-05-01,2023,5,1,1,8.210010365920033
Philippines,3525.4219926736555,5.218548837023486,32.035472011060364,60.04563852139031,6.9943116001675785,2023-06-01,2023,6,1,1,8.16803903607851
Philippines,3527.6668342477055,4.859701575495864,31.9793813409132,59.94316294131658,6.866465219217843,2023-07-01,2023,7,1,1,8.168675411241143
Philippines,3633.288147908662,5.248345098076804,32.04022932027243,60.15619562195587,7.103125590949406,2023-08-01,2023,8,1,1,8.198168538027476
Philippines,3559.1641503575056,4.711919087386076,31.958354778818688,59.97524964944788,6.8855600403862915,2023-09-01,2023,9,1,1,8.177561932434044
Philippines,3596.441908524911,5.148718309484573,31.569757053613817,60.26379591664845,6.9186979262999335,2023-10-01,2023,10,1,1,8.187978290896584
Philippines,3565.3990101059267,5.463142842242519,31.781100617419003,59.994192191613834,7.025369602903239,2023-11-01,2023,11,1,1,8.179311685070418
Philippines,3567.0881814155873,5.609854698180325,31.970910092996053,59.90415173817729,7.034767561199967,2023-12-01,2023,12,1,1,8.179785207916806
Poland,17412.91885361659,3.3053181160998193,18.282512102598133,82.9641883001062,10.0,2021-01-01,2021,1,1,0,9.765025099541743
Poland,17445.714167434016,4.326439091604784,18.07383096577945,82.51370116312692,10.0,2021-02-01,2021,2,1,1,9.766906610039413
Poland,16997.336773710518,3.66002974059652,18.4679661723811,82.75464057016647,10.0,2021-03-01,2021,3,1,1,9.74087078141146
Poland,17391.788629633556,2.293551739919983,18.15548628311641,83.22373364414312,10.0,2021-04-01,2021,4,1,1,9.76381095272312
Poland,17106.672823131204,3.745764807681809,18.41052778605389,82.89237290819331,10.0,2021-05-01,2021,5,1,1,9.747282344960704
Poland,17525.25029245845,2.9042388097714498,18.510657449220826,83.17303333772318,9.885508509385106,2021-06-01,2021,6,1,1,9.771455052722223
Poland,17250.024808896207,3.9499792436074648,18.256100298359836,83.07529380052027,9.945547620158624,2021-07-01,2021,7,1,1,9.755626829906223
Poland,16994.390175309672,3.617686386357575,18.187608491184488,83.37351373888791,9.908472652592529,2021-08-01,2021,8,1,1,9.740697420107908
Poland,17324.302907304624,3.312450162801367,18.486301948326247,82.922541061418,9.873898056893784,2021-09-01,2021,9,1,1,9.75992330773237
Poland,17216.548091441022,3.4347587444215066,18.304361097226558,82.84792966175499,10.0,2021-10-01,2021,10,1,1,9.753684380587075
Poland,17326.60223786004,3.324944489648641,18.27228953422219,82.38358312723544,9.954212612260624,2021-11-01,2021,11,1,1,9.760056014098497
Poland,17298.957450056587,3.85169687172148,18.41292032969812,83.26994096021903,10.0,2021-12-01,2021,12,1,1,9.758459320948544
Poland,17001.212558646057,3.2772412202628063,18.632095357562605,82.87874937348052,9.905727592860977,2022-01-01,2022,1,1,1,9.741098765078101
Poland,17341.03626362746,2.7239433568976725,18.225383966992663,83.0533143703869,9.932469142856693,2022-02-01,2022,2,1,1,9.760888675021729
Poland,17394.98376963155,3.585130252359433,18.43653631467317,82.74796589361627,9.905586596794455,2022-03-01,2022,3,1,1,9.763994640722817
Poland,17271.687136339086,3.345398539164626,17.962343460441417,82.64205526462943,9.964590119684239,2022-04-01,2022,4,1,1,9.756881754655922
Poland,17551.14349681399,3.4433016074573572,18.552944578736838,82.54503165406629,10.0,2022-05-01,2022,5,1,1,9.772931358006545
Poland,16921.06750643886,3.6097953782857517,18.561754448469085,82.64152634107043,10.0,2022-06-01,2022,6,1,1,9.736373818747193
Poland,17230.20290026018,3.052191271953034,18.052750097638082,82.1131312290038,9.878793665376653,2022-07-01,2022,7,1,1,9.754477141377594
Poland,17328.588685597006,3.314546011035495,17.96197199344515,82.93101696942477,9.963059413350143,2022-08-01,2022,8,1,1,9.760170648186618
Poland,17581.865450458365,2.8853148401347606,18.071868199289582,83.1551304925507,10.0,2022-09-01,2022,9,1,1,9.77468015286356
Poland,17132.007282890154,3.7915395951838895,18.37531934873542,83.0335973084357,9.937651368167314,2022-10-01,2022,10,1,1,9.748762132412562
Poland,17220.61549817889,2.4396700025259506,18.642270917603312,82.94855570820786,10.0,2022-11-01,2022,11,1,1,9.753920588806604
Poland,17305.04464612766,3.8644943657835804,18.350665294351437,82.43035017219174,9.995819111611562,2022-12-01,2022,12,1,1,9.758811120969646
Poland,17088.382204192363,3.6016831294101337,18.33229229303286,82.68436305095346,9.999553472973298,2023-01-01,2023,1,1,1,9.746212625906335
Poland,17171.78133419669,3.603463233877563,18.6049053859888,83.29128724897029,9.899945296642187,2023-02-01,2023,2,1,1,9.751080928786665
Poland,17545.989624990434,3.549410519527234,18.316442022950152,82.65247858617047,10.0,2023-03-01,2023,3,1,1,9.772637682841253
Poland,17142.010423900156,3.6176199969007348,18.498311257750526,82.80477364865244,10.0,2023-04-01,2023,4,1,1,9.749345814063071
Poland,17141.057864841125,2.89209043692167,17.81675524883863,82.63622848794733,9.92219939753906,2023-05-01,2023,5,1,1,9.749290247070977
Poland,17154.36646364757,4.590544205941663,18.26135890559347,83.10686940024847,10.0,2023-06-01,2023,6,1,1,9.75006631697914
Poland,17486.6941542735,3.659730405184449,18.185784931009454,82.93999311204455,10.0,2023-07-01,2023,7,1,1,9.769252721372348
Poland,17076.95243410697,3.871103566822352,18.309035175552665,83.17236000985945,10.0,2023-08-01,2023,8,1,1,9.745543579249185
Poland,17587.38070669774,3.3519553700289086,18.279366087245485,83.30040621642874,9.828566019482567,2023-09-01,2023,9,1,1,9.774993775887319
Poland,17270.66134998727,4.0185416235746825,18.340290430393335,82.48984606965328,9.89141335622802,2023-10-01,2023,10,1,1,9.756822365123504
Poland,17349.016688668715,2.9001454243999505,18.25060203285036,82.81249814020146,10.0,2023-11-01,2023,11,1,1,9.761348747257466
Poland,17113.965715919043,3.6204236472542353,18.068129798964915,83.1940113127839,10.0,2023-12-01,2023,12,1,1,9.747708547802421
South Africa,5972.104251162932,27.798939399053786,29.4970930984892,56.083401046713405,8.880989761336338,2021-01-01,2021,1,1,0,8.695022046315623
South Africa,6031.863108978693,28.910150085915333,29.06478118561262,56.66984964680254,9.054188561794206,2021-02-01,2021,2,1,1,8.704976987810166
South Africa,6050.342826456047,28.432083836219217,29.512471805462223,56.572958969348214,9.11076969588726,2021-03-01,2021,3,1,1,8.70803548118269
South Africa,6091.396949398357,28.511948495699293,29.59205238472736,55.95976693130624,8.899355639356235,2021-04-01,2021,4,1,1,8.714796871018743
South Africa,6001.590962572193,28.456150515720175,29.611614945489855,56.53714237868421,8.964024041524238,2021-05-01,2021,5,1,1,8.69994648209507
South Africa,6051.329247982739,28.99774461229196,29.42559225391925,56.1560931591106,9.109462869294791,2021-06-01,2021,6,1,1,8.7081984765981
South Africa,6030.965166422411,27.72315048334218,29.33580785608216,55.88829657027048,8.957250131409593,2021-07-01,2021,7,1,1,8.704828134873772
South Africa,6050.253266509114,28.761602485043877,29.621002738597547,56.361652697347125,9.190963229667185,2021-08-01,2021,8,1,1,8.70802068106109
South Africa,5973.173020680549,27.905411592655202,29.596823565547073,56.025771707177306,8.695268078915676,2021-09-01,2021,9,1,1,8.695200960639976
South Africa,6109.4516940278345,29.310476424718065,29.39681795067954,55.6937062227986,9.058377532840083,2021-10-01,2021,10,1,1,8.717755976442639
South Africa,6029.455773574467,28.286282339401346,29.270554928866314,55.693454497859136,8.831480589026292,2021-11-01,2021,11,1,1,8.704577871205586
South Africa,6081.012611005063,28.522882640656334,29.39621431077152,56.37561028775331,8.967517451636375,2021-12-01,2021,12,1,1,8.713090941731554
South Africa,6091.715261850643,29.161791882023458,29.61318313748851,56.008804208742454,9.00466941321717,2022-01-01,2022,1,1,1,8.71484911714448
South Africa,6140.569262522063,27.75597779640113,29.480298285914753,56.390792346322435,9.000255546248544,2022-02-01,2022,2,1,1,8.722835568701448
South Africa,6067.344774021703,28.35626561820056,29.61646717462601,56.1689721683137,9.05773200054039,2022-03-01,2022,3,1,1,8.710841157249458
South Africa,6081.185747990726,28.507246751213692,29.639966176998435,56.04468570933091,8.997741530057596,2022-04-01,2022,4,1,1,8.713119408381072
South Africa,6001.580772032897,27.72541579105228,29.57071774760752,56.05809776565293,8.917200793784259,2022-05-01,2022,5,1,1,8.699944784403522
South Africa,6024.273205762881,28.311781879022313,29.721202237342876,55.92673174804228,9.001771696283475,2022-06-01,2022,6,1,1,8.703718102685622
South Africa,5955.4384791499915,27.83201894294235,29.337770717011995,56.64547566199737,8.911133384509148,2022-07-01,2022,7,1,1,8.6922280108305
South Africa,6010.601403926241,28.0227793646849,29.435469050560357,56.19593683126503,8.831765904423344,2022-08-01,2022,8,1,1,8.701446448596116
South Africa,6048.233588618658,27.76074305397646,29.037454135124865,55.83114559638795,9.041575247599496,2022-09-01,2022,9,1,1,8.707686863433189
South Africa,6086.529740911057,28.718822226109413,29.240232231206956,56.00444282626399,9.137140717319337,2022-10-01,2022,10,1,1,8.713997652949516
South Africa,6071.103233615731,28.08136829148526,29.199931699233485,56.13842129577698,9.017737266984607,2022-11-01,2022,11,1,1,8.71146032051456
South Africa,5994.564578219273,27.779112707956337,29.531966602418404,55.89810950011625,8.86751087813766,2022-12-01,2022,12,1,1,8.698775237876362
South Africa,5988.924657452081,29.276835567273995,29.565157026632708,56.115362794829174,9.001531224935732,2023-01-01,2023,1,1,1,8.697834112975647
South Africa,6019.7193774651905,28.171760372546533,29.564768739465343,56.34953930231954,8.919408600062479,2023-02-01,2023,2,1,1,8.702962029081364
South Africa,5974.546713057319,28.520757242735137,29.51972899317128,55.96231739674206,9.057136319588476,2023-03-01,2023,3,1,1,8.695430872707108
South Africa,5970.231891721866,29.18331152768705,29.08329793696062,56.00499936335391,8.99955682482773,2023-04-01,2023,4,1,1,8.694708532122117
South Africa,6062.83743479289,27.92174573935616,29.635527304025025,56.36044819918705,8.83420736302376,2023-05-01,2023,5,1,1,8.710098118716305
South Africa,6136.607264380955,28.27111453783608,29.473181516952998,56.68948085658074,8.952285215051766,2023-06-01,2023,6,1,1,8.722190248834938
South Africa,5961.022520619101,28.636969918793795,30.07308523973614,56.40655546651424,9.060038840856068,2023-07-01,2023,7,1,1,8.693165051590679
South Africa,6128.0177976858295,29.243361707555636,29.536333142158757,56.589657438938765,8.951244495393912,2023-08-01,2023,8,1,1,8.72078978732975
South Africa,6062.979907746299,27.325377172792145,29.413997490770495,56.07889962683921,9.04989943075973,2023-09-01,2023,9,1,1,8.710121613950342
South Africa,5933.7357265773535,28.912285327965865,29.425164037511244,56.45418314327281,8.878305940492696,2023-10-01,2023,10,1,1,8.688577778095732
South Africa,6037.457104162225,28.12283494106292,30.042630251296032,56.19870291713335,8.943330653099528,2023-11-01,2023,11,1,1,8.705903811966133
South Africa,6026.25844205308,28.212974551676055,30.05233238457418,56.656702167434965,9.005046278440139,2023-12-01,2023,12,1,1,8.704047533276
South Korea,32276.086667804877,3.5954415406569287,19.01922904106465,95.80232738060144,9.923816839346,2021-01-01,2021,1,1,0,10.382112866384196
South Korea,32367.345147205164,3.1152519965137175,19.10761928626803,95.30071852461663,10.0,2021-02-01,2021,2,1,1,10.38493622257377
South Korea,32220.63107828399,3.7969072510524686,19.073596494199933,94.89665441262115,9.95690104250337,2021-03-01,2021,3,1,1,10.380393278611791
South Korea,31345.280436635672,3.764715626837499,19.07277069300522,95.10962893113397,10.0,2021-04-01,2021,4,1,1,10.352850892662723
South Korea,32165.3539691349,3.345290398817341,19.159340641227598,95.06347262305896,9.971910837746387,2021-05-01,2021,5,1,1,10.378676277444926
South Korea,32111.89225144463,3.589423841437509,18.84681604743966,95.09248798670761,9.886818236900943,2021-06-01,2021,6,1,1,10.377012856258123
South Korea,31738.986424768296,3.852499776171155,19.10322652485549,94.85068824759125,10.0,2021-07-01,2021,7,1,1,10.365332566379246
South Korea,31346.268181449217,4.3167947889501646,19.054402346997012,95.1521493712282,10.0,2021-08-01,2021,8,1,1,10.352882402916501
South Korea,31480.532419287345,3.6787765483577792,18.614667869876413,94.83029375293086,9.963768583346308,2021-09-01,2021,9,1,1,10.357156380485282
South Korea,31482.146432291727,3.978365712922634,18.837682201816662,95.09224779567137,10.0,2021-10-01,2021,10,1,1,10.357207647736516
South Korea,31565.96164453581,2.711266742861948,18.822347823609924,95.35840726842474,9.811839206618265,2021-11-01,2021,11,1,1,10.359866335062266
South Korea,31763.581551122996,4.280721562486886,19.121806728515633,94.71295914679064,9.819337133596656,2021-12-01,2021,12,1,1,10.366107160345267
South Korea,31413.52837456626,3.849199341838023,19.218558970020922,95.06234125203893,10.0,2022-01-01,2022,1,1,1,10.355025751977777
South Korea,31833.739342734854,3.3855093771197597,18.83600977112782,94.76187145022065,9.965868533699835,2022-02-01,2022,2,1,1,10.368313404659945
South Korea,31760.07430392139,3.528220082473341,18.727929887070893,95.03831116052707,10.0,2022-03-01,2022,3,1,1,10.365996740479217
South Korea,31917.309433569728,4.116853422587383,19.075312445712857,94.51470892140865,10.0,2022-04-01,2022,4,1,1,10.370935087553711
South Korea,31853.364865843178,3.8438339974375144,19.01051439852308,95.0055325282771,9.885029105560525,2022-05-01,2022,5,1,1,10.36892969606405
South Korea,32069.59310791491,4.45285537923153,18.925030523906507,94.82690230510823,9.98483913627922,2022-06-01,2022,6,1,1,10.375694786682537
South Korea,32064.860817724515,4.008186847877014,18.962011473369497,95.31822204898451,9.912994262078927,2022-07-01,2022,7,1,1,10.375547217245522
South Korea,31774.295244225843,3.177714901715464,18.729550382793192,95.39179461051963,10.0,2022-08-01,2022,8,1,1,10.366444387728912
South Korea,31578.170907623848,3.7887001789536012,18.704504914707552,95.10008941439675,10.0,2022-09-01,2022,9,1,1,10.360253033748211
South Korea,31854.410549570675,4.393993594322302,19.047192909947373,95.4201829580277,9.939658092522167,2022-10-01,2022,10,1,1,10.368962522540704
South Korea,31932.682717025196,3.892851219124497,18.95182505564098,95.14790265074743,9.979292757403499,2022-11-01,2022,11,1,1,10.371416616265181
South Korea,31627.57893099391,3.3382869301965648,18.86828992721945,95.43216550537903,9.820500152792105,2022-12-01,2022,12,1,1,10.361816387405295
South Korea,32098.891214288,3.7938224326549346,19.354329812733013,95.32765137805701,9.85391898326812,2023-01-01,2023,1,1,1,10.376607920149373
South Korea,31899.94550204433,3.4354092789427852,18.80377785017633,94.85714682522975,10.0,2023-02-01,2023,2,1,1,10.370390927896212
South Korea,31647.285326887406,3.573760924285993,18.684085928342192,95.0091796668436,10.0,2023-03-01,2023,3,1,1,10.362439250019039
South Korea,31628.093233240408,3.521677443473997,18.799710629625324,94.95937827009683,9.91420052869243,2023-04-01,2023,4,1,1,10.361832647954534
South Korea,31535.872172319956,3.5209116732236705,18.996427564205785,95.49196051125703,10.0,2023-05-01,2023,5,1,1,10.35891268541291
South Korea,32261.36966785489,3.603610108890592,19.063289073781043,95.03491584052644,9.900164886205575,2023-06-01,2023,6,1,1,10.381656804277675
South Korea,31994.976384712645,4.247340531233592,18.801259462014716,95.22800373627241,9.929760515255207,2023-07-01,2023,7,1,1,10.373365435898451
South Korea,32247.49740945066,3.665052682288483,19.33186716120446,95.03524373477501,10.0,2023-08-01,2023,8,1,1,10.381226729183462
South Korea,32096.208095119237,3.673158937116834,18.694214148660564,94.7070594212733,9.937937731321004,2023-09-01,2023,9,1,1,10.376524330105612
South Korea,32399.377788608814,3.7855233774056147,19.069409622782032,95.42066628472239,10.0,2023-10-01,2023,10,1,1,10.385925361854689
South Korea,31932.22792314965,3.8246638274668086,18.976282533022815,95.35672470739085,9.990120359893103,2023-11-01,2023,11,1,1,10.371402374340185
South Korea,31643.194231540707,3.5236614308091565,19.247646696281656,95.46712950671105,9.941521358417043,2023-12-01,2023,12,1,1,10.362309974143582
Spain,30039.88521598671,13.317095822369167,15.16373969836298,86.75071721244272,8.085967689010669,2021-01-01,2021,1,1,0,10.310314573352912
Spain,29991.133570043112,13.804511871318674,14.913172607332454,87.0382979465184,8.02311133744963,2021-02-01,2021,2,1,1,10.308690411928207
Spain,30055.17482781813,14.596129816681108,14.542094116164971,87.38037524876952,7.999996415351764,2021-03-01,2021,3,1,1,10.310823403972918
Spain,29776.395434065995,13.430248795187545,14.871323887716391,87.69641881803405,8.096253724643244,2021-04-01,2021,4,1,1,10.301504842173573
Spain,29795.99851051129,13.21445430985872,14.888511749860852,87.35230963053041,7.95879883995354,2021-05-01,2021,5,1,1,10.302162946297
Spain,29884.87983881653,14.168487123799398,14.689668046686451,87.01118928185174,8.026677251798132,2021-06-01,2021,6,1,1,10.305141401641999
Spain,30203.63177834882,13.577676348289502,14.656802863728092,87.4843616204816,7.842293789685082,2021-07-01,2021,7,1,1,10.315750561746963
Spain,30416.849277628127,12.984762381263579,14.97615591574867,86.78823732936446,7.940997765992772,2021-08-01,2021,8,1,1,10.322784862381184
Spain,29804.721677380006,14.167386766249948,14.776326110210269,87.09134981574118,7.960268317548403,2021-09-01,2021,9,1,1,10.302455656660001
Spain,30383.34765207421,13.59867083670258,14.961037955322745,87.18114305236578,8.034439936701837,2021-10-01,2021,10,1,1,10.32168287493218
Spain,30301.143343522723,14.520815429092247,14.834973677732497,87.11121144244227,8.057882687548021,2021-11-01,2021,11,1,1,10.318973726405678
Spain,30258.41351290055,14.00767522667958,14.865771592632642,87.02937250675511,8.009986582263972,2021-12-01,2021,12,1,1,10.317562605558374
Spain,29739.148042571687,13.451818137433722,14.552174359007724,86.85965450144539,8.009565091717308,2022-01-01,2022,1,1,1,10.300253197895895
Spain,30157.494391939457,14.324817675678085,14.815581606463414,86.98158456990646,7.828640939565604,2022-02-01,2022,2,1,1,10.314221900184151
Spain,29724.235764932077,14.523082449514437,14.81199442754307,87.59943663549183,7.925969675917836,2022-03-01,2022,3,1,1,10.299751653064352
Spain,30175.569150098025,13.607493493348644,15.003831998560702,86.61788726470317,7.929654759492731,2022-04-01,2022,4,1,1,10.314821046273941
Spain,30078.25267829071,13.618006209987279,14.686257860064867,87.42164107325239,7.97444855851228,2022-05-01,2022,5,1,1,10.311590933283428
Spain,29925.68487085731,13.851766535875809,14.510255145086088,86.65995668602594,7.905283286177384,2022-06-01,2022,6,1,1,10.306505831960923
Spain,29736.373789015466,14.021066492541516,14.227080511424782,87.13353596797351,8.183392902465494,2022-07-01,2022,7,1,1,10.300159910432907
Spain,29951.547175450498,14.243086827808494,14.675260492543378,87.32177912100785,8.080267183103459,2022-08-01,2022,8,1,1,10.307369647521595
Spain,29817.596354007703,14.50737072938448,14.715955072663158,87.31097749603161,8.071986205704473,2022-09-01,2022,9,1,1,10.302887516587388
Spain,29703.38309379641,13.353479331133798,14.67659033529962,87.19958096767833,7.985304810190474,2022-10-01,2022,10,1,1,10.299049892817798
Spain,30046.315878623733,14.191704648566507,14.721607177009247,86.79062100080267,8.103282298219597,2022-11-01,2022,11,1,1,10.310528614131115
Spain,29589.957261269396,13.27305363681912,14.676578104876008,87.24422905992203,8.041966693168439,2022-12-01,2022,12,1,1,10.295224095708065
Spain,30007.13876266716,13.630659933347651,14.595608166257533,87.39433271121044,8.050090173906655,2023-01-01,2023,1,1,1,10.309223915940153
Spain,30023.051218842906,13.213126342010238,14.45100419418126,87.4527795727629,7.929641406828251,2023-02-01,2023,2,1,1,10.309754046743421
Spain,29898.49486857172,13.650077707695266,14.638805149557657,87.18880511434914,8.023054930998562,2023-03-01,2023,3,1,1,10.30559686520837
Spain,29236.019565706072,13.312326127883493,14.226882829703865,87.02390845962343,8.026931999641773,2023-04-01,2023,4,1,1,10.283190978631083
Spain,30052.13816494945,13.878989364211515,14.79731646683549,87.24987225175552,7.82749835512166,2023-05-01,2023,5,1,1,10.310722365956675
Spain,29924.26313031747,14.53481759211444,14.61936136996041,87.2486351727389,8.004600824244745,2023-06-01,2023,6,1,1,10.30645832338058
Spain,29758.48787347111,13.521925762808316,15.265284122973982,87.06142234734395,8.121853789686316,2023-07-01,2023,7,1,1,10.30090328024624
Spain,29876.769571089157,13.854626853581705,14.688443519108938,87.26159415058912,7.9349027711616476,2023-08-01,2023,8,1,1,10.304869990245363
Spain,30311.325817079138,13.875894444232777,14.695198245883601,87.07614048079138,7.893779630214724,2023-09-01,2023,9,1,1,10.319309701422641
Spain,29994.785248821056,13.088179834930774,14.89331003020932,87.08250659162026,7.953850177458044,2023-10-01,2023,10,1,1,10.308812159068443
Spain,29826.25632001691,14.488418823381865,14.57151956729426,87.5271169176243,8.127938275787782,2023-11-01,2023,11,1,1,10.303177896075042
Spain,29948.442411884025,14.56818371542177,14.480520790491408,86.89825599738997,7.964205213851118,2023-12-01,2023,12,1,1,10.307265986070927
Tasmania,44604.608783558,6.381496574961692,18.686803031691262,85.29138750624362,10.0,2021-01-01,2021,1,1,0,10.705614887580225
Tasmania,45569.115375384856,6.068839766284759,18.36813031573039,85.10772714509935,9.924483397557962,2021-02-01,2021,2,1,1,10.727007416082348
Tasmania,45483.7135903447,5.956000892557435,18.597267780687726,84.52618729695948,9.780819428386273,2021-03-01,2021,3,1,1,10.725131583442773
Tasmania,46175.43648939693,7.021870335656121,18.310415269455618,84.38357365546547,9.966498104161772,2021-04-01,2021,4,1,1,10.740224914261876
Tasmania,44698.64964592008,7.108203270705019,18.180780169531438,84.67468320457128,9.992536038386387,2021-05-01,2021,5,1,1,10.707720942672063
Tasmania,44924.40794765899,6.0512567040403535,18.445922807203637,85.5139501120544,10.0,2021-06-01,2021,6,1,1,10.712758792248462
Tasmania,45237.53776852788,6.30565459179571,18.405570373811557,84.65298794508192,10.0,2021-07-01,2021,7,1,1,10.719704608057123
Tasmania,44599.93009484901,5.943149452028684,18.470203065293514,84.93846069501978,10.0,2021-08-01,2021,8,1,1,10.705509991935308
Tasmania,45188.9192940919,5.942848933846743,18.66105439952619,85.21498458620454,9.755855539947973,2021-09-01,2021,9,1,1,10.718629316479674
Tasmania,44787.79371242045,6.77245755359177,18.8670364624736,85.20836063853103,9.818544228115014,2021-10-01,2021,10,1,1,10.709713246765004
Tasmania,45012.9357579138,6.040517110775934,18.437223590557817,84.91073240617104,10.0,2021-11-01,2021,11,1,1,10.714727404319612
Tasmania,45525.68255180166,6.796543358862448,18.46670916365977,85.2314247036386,10.0,2021-12-01,2021,12,1,1,10.72605386276626
Tasmania,45217.23512691762,6.6345167787772965,18.531510363361715,85.22349361630167,9.931496799194454,2022-01-01,2022,1,1,1,10.719255716474962
Tasmania,44973.18898492316,6.690893612241805,18.262845818079715,84.7374553846462,10.0,2022-02-01,2022,2,1,1,10.713844026080784
Tasmania,44426.459059088775,6.729436169998364,18.50535710510054,85.14859491895606,9.89250708344828,2022-03-01,2022,3,1,1,10.701613004537384
Tasmania,44902.36299422253,5.962026477047646,18.596100550239854,85.05974531963626,9.900946586778366,2022-04-01,2022,4,1,1,10.712267970574116
Tasmania,44908.335615115735,6.502725277193913,18.2460735741341,84.92126333594918,9.985629488133021,2022-05-01,2022,5,1,1,10.712400972276425
Tasmania,45702.02604268428,6.18671211755406,18.425436060974658,84.68070758185699,10.0,2022-06-01,2022,6,1,1,10.729919790066178
Tasmania,45105.85231406362,6.414244943775348,18.71113733529014,84.91190531452709,9.988466975365888,2022-07-01,2022,7,1,1,10.716789449959943
Tasmania,44815.10048809379,6.230141875599325,18.504485152559432,84.83671608341216,10.0,2022-08-01,2022,8,1,1,10.710322739734385
